date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:02:37	538997/538997	---M-Z	200	added ('OK')	image/png	etag:%2293335379de92f1515f8d48a630ddfdf5%22	https://cdn.axieinfinity.com/landing-page/_next/static/images/scroll-e9d03a614160aa19b981869e65213a5b.png	C:/Mis%20lugares%20Web/axie2/cdn.axieinfinity.com/landing-page/_next/static/images/scroll-e9d03a614160aa19b981869e65213a5b.png	(from https://axieinfinity.com/)
01:02:37	22087/22087	---M-Z	200	added ('OK')	image/png	etag:%22d0486739880859ae999cddbbd70a1f1d%22	https://cdn.axieinfinity.com/landing-page/_next/static/images/wooden-button-dc3b7d86b10db442daa76b690892fe4b.png	C:/Mis%20lugares%20Web/axie2/cdn.axieinfinity.com/landing-page/_next/static/images/wooden-button-dc3b7d86b10db442daa76b690892fe4b.png	(from https://axieinfinity.com/)
01:02:37	233019/233019	---M--	200	added ('OK')	image/png	etag:%22632ac1f6-38e3b%22	https://axieinfinity.com/origin-banner/origin.png	C:/Mis%20lugares%20Web/axie2/axieinfinity.com/origin-banner/origin.png	(from https://axieinfinity.com/)
01:02:37	15116/15116	---M-Z	200	added ('OK')	image/png	etag:%22be3cf4821cc050e7d1694b193b138f48%22	https://cdn.axieinfinity.com/landing-page/_next/static/images/discord-mobile-21e26f04b45257791942f0c2d4a12543.png	C:/Mis%20lugares%20Web/axie2/cdn.axieinfinity.com/landing-page/_next/static/images/discord-mobile-21e26f04b45257791942f0c2d4a12543.png	(from https://axieinfinity.com/)
01:02:38	127/127	---MCZ	404	error ('Not%20Found')	application/xml	date:Thu,%2022%20Sep%202022%2004:02:39%20GMT	https://cdn.axieinfinity.com/landing-page/_next/static/images/board-44919cf8fe32fc31b5e38a7572c129b3.png	C:/Mis%20lugares%20Web/axie2/cdn.axieinfinity.com/landing-page/_next/static/images/board-44919cf8fe32fc31b5e38a7572c129b3.png	(from https://axieinfinity.com/)
01:02:38	472659/472659	---M-Z	200	added ('OK')	image/png	etag:%228f08b92b54d976fe564e6343d928ba96%22	https://cdn.axieinfinity.com/landing-page/_next/static/images/navbar-ccacca9c656f799b3a24455d53269b60.png	C:/Mis%20lugares%20Web/axie2/cdn.axieinfinity.com/landing-page/_next/static/images/navbar-ccacca9c656f799b3a24455d53269b60.png	(from https://axieinfinity.com/)
01:02:38	41096/41096	---M-Z	200	added ('OK')	image/png	etag:%22d26042bdd24278ce8762cd27ba9c8ce4%22	https://cdn.axieinfinity.com/landing-page/_next/static/images/logo-f3b5c962671a2516bc9fef42ad9e9145.png	C:/Mis%20lugares%20Web/axie2/cdn.axieinfinity.com/landing-page/_next/static/images/logo-f3b5c962671a2516bc9fef42ad9e9145.png	(from https://axieinfinity.com/)
01:02:39	121579/121579	---M-Z	200	added ('OK')	image/png	etag:%22de63265011382e6fb0e29b9115068a8d%22	https://cdn.axieinfinity.com/landing-page/_next/static/images/purple-flag-2c002613688cf58f01b3e1f9038483df.png	C:/Mis%20lugares%20Web/axie2/cdn.axieinfinity.com/landing-page/_next/static/images/purple-flag-2c002613688cf58f01b3e1f9038483df.png	(from https://axieinfinity.com/)
01:02:39	92484/92484	---MCZ	200	added ('OK')	text/javascript	etag:W/%22052f7ab3571fc67d6b6ddd5cee332fcb%22	https://cdn.axieinfinity.com/landing-page/_next/static/chunks/polyfills-7cabf0b5e8bab535da1c.js	C:/Mis%20lugares%20Web/axie2/cdn.axieinfinity.com/landing-page/_next/static/chunks/polyfills-7cabf0b5e8bab535da1c.js	(from https://axieinfinity.com/)
01:02:39	127/127	---MCZ	404	error ('Not%20Found')	application/xml	date:Thu,%2022%20Sep%202022%2004:02:40%20GMT	https://cdn.axieinfinity.com/landing-page/_next/static/EeGQlLIxF-A7V7aV1sjLW/_buildManifest.js	C:/Mis%20lugares%20Web/axie2/cdn.axieinfinity.com/landing-page/_next/static/EeGQlLIxF-A7V7aV1sjLW/_buildManifest.js	(from https://axieinfinity.com/)
01:02:39	127/127	---MCZ	404	error ('Not%20Found')	application/xml	date:Thu,%2022%20Sep%202022%2004:02:41%20GMT	https://cdn.axieinfinity.com/landing-page/_next/static/EeGQlLIxF-A7V7aV1sjLW/_ssgManifest.js	C:/Mis%20lugares%20Web/axie2/cdn.axieinfinity.com/landing-page/_next/static/EeGQlLIxF-A7V7aV1sjLW/_ssgManifest.js	(from https://axieinfinity.com/)
01:02:40	162678/162678	---M--	200	added ('OK')	image/png	etag:%2232f878a7025a5cac016214ad5483adf1%22	https://cdn.axieinfinity.com/origin-banner/background.png	C:/Mis%20lugares%20Web/axie2/cdn.axieinfinity.com/origin-banner/background.png	(from https://cdn.axieinfinity.com/landing-page/_next/static/css/be2b7e1ccf898214cacc.css)
01:02:40	123812/123812	---M--	200	added ('OK')	image/png	etag:%229dfa15f1cb8e242ec619730d5540ba11%22	https://cdn.axieinfinity.com/origin-banner/background-mobile.png	C:/Mis%20lugares%20Web/axie2/cdn.axieinfinity.com/origin-banner/background-mobile.png	(from https://cdn.axieinfinity.com/landing-page/_next/static/css/be2b7e1ccf898214cacc.css)
01:02:40	6003/6003	---M--	200	added ('OK')	image/png	etag:%22a92223807041fde2eaddb2a6d312f046%22	https://cdn.axieinfinity.com/origin-banner/button-join.png	C:/Mis%20lugares%20Web/axie2/cdn.axieinfinity.com/origin-banner/button-join.png	(from https://cdn.axieinfinity.com/landing-page/_next/static/css/be2b7e1ccf898214cacc.css)
01:02:40	20725/20725	---M-Z	200	added ('OK')	image/png	etag:%22e89484b5a21d79768dac01e4e49ff11b%22	https://cdn.axieinfinity.com/landing-page/_next/static/media/selected-block.2f3bfff689c6bf8dd0d4d1439ea77f09.png	C:/Mis%20lugares%20Web/axie2/cdn.axieinfinity.com/landing-page/_next/static/media/selected-block.2f3bfff689c6bf8dd0d4d1439ea77f09.png	(from https://cdn.axieinfinity.com/landing-page/_next/static/css/be2b7e1ccf898214cacc.css)
01:02:41	12686/12686	---MCZ	200	added ('OK')	text/css	etag:W/%22c6b60314ea8e5f4caf9bac18209c85bd%22	https://cdn.axieinfinity.com/landing-page/_next/static/css/59b96791ac06edc0417d.css	C:/Mis%20lugares%20Web/axie2/cdn.axieinfinity.com/landing-page/_next/static/css/59b96791ac06edc0417d.css	(from https://axieinfinity.com/axs/)
01:02:41	24929/24929	---MCZ	200	added ('OK')	text/javascript	etag:W/%22a38531de0ef2b1dcb0a6a075a859471f%22	https://cdn.axieinfinity.com/landing-page/_next/static/chunks/pages/axs-0044ad9140fadc2db852.js	C:/Mis%20lugares%20Web/axie2/cdn.axieinfinity.com/landing-page/_next/static/chunks/pages/axs-0044ad9140fadc2db852.js	(from https://axieinfinity.com/axs/)
01:02:41	263455/263455	---M--	200	added ('OK')	image/jpeg	etag:%222f81731eb01737519b49fff689a2ecab%22	https://cdn.axieinfinity.com/landing-page/_next/static/images/title-bg-1e9a09fd4f217d5453edceda781eae4a.jpg	C:/Mis%20lugares%20Web/axie2/cdn.axieinfinity.com/landing-page/_next/static/images/title-bg-1e9a09fd4f217d5453edceda781eae4a.jpg	(from https://axieinfinity.com/axs/)
01:02:42	609485/609485	---M-Z	200	added ('OK')	image/png	etag:%2247162f99a678e1e9e364a549cb0977d8%22	https://cdn.axieinfinity.com/landing-page/_next/static/images/shard-49c7fce4bb2e4b73073c60808632269a.png	C:/Mis%20lugares%20Web/axie2/cdn.axieinfinity.com/landing-page/_next/static/images/shard-49c7fce4bb2e4b73073c60808632269a.png	(from https://axieinfinity.com/axs/)
01:02:42	336945/336945	---M--	200	added ('OK')	image/jpeg	etag:%22b869cad62a373e60ad4d9aa89837652c%22	https://cdn.axieinfinity.com/landing-page/_next/static/images/paper-76baf766d4b1a24001967d2b100fb4dd.jpg	C:/Mis%20lugares%20Web/axie2/cdn.axieinfinity.com/landing-page/_next/static/images/paper-76baf766d4b1a24001967d2b100fb4dd.jpg	(from https://axieinfinity.com/axs/)
01:02:42	10285/10285	---M-Z	200	added ('OK')	image/png	etag:%220f5b7babc18189c7daad6f8ef8d41a11%22	https://cdn.axieinfinity.com/landing-page/_next/static/images/staking-4527327fe2cb68501da79f1bcfa5c508.png	C:/Mis%20lugares%20Web/axie2/cdn.axieinfinity.com/landing-page/_next/static/images/staking-4527327fe2cb68501da79f1bcfa5c508.png	(from https://axieinfinity.com/axs/)
01:02:42	11513/11513	---M-Z	200	added ('OK')	image/png	etag:%2249cc7796c61e63dc581b3759e8f96490%22	https://cdn.axieinfinity.com/landing-page/_next/static/images/voting-3b49986696ee7a563f287f9dafe7d4b3.png	C:/Mis%20lugares%20Web/axie2/cdn.axieinfinity.com/landing-page/_next/static/images/voting-3b49986696ee7a563f287f9dafe7d4b3.png	(from https://axieinfinity.com/axs/)
01:02:43	290141/290141	---M-Z	200	added ('OK')	image/png	etag:%2286aa73b5f267c2ee898d9fd39dd2fb1f%22	https://cdn.axieinfinity.com/landing-page/_next/static/images/staking-strategy-a001f8ff1776f6e091049c61517c47c8.png	C:/Mis%20lugares%20Web/axie2/cdn.axieinfinity.com/landing-page/_next/static/images/staking-strategy-a001f8ff1776f6e091049c61517c47c8.png	(from https://axieinfinity.com/axs/)
01:02:43	189096/189096	---M-Z	200	added ('OK')	image/png	etag:%2237ed86e7cd9b2b5b37fdc875e1eff09a%22	https://cdn.axieinfinity.com/landing-page/_next/static/images/allocation-e88513e826c94a5e88326327aed01cd6.png	C:/Mis%20lugares%20Web/axie2/cdn.axieinfinity.com/landing-page/_next/static/images/allocation-e88513e826c94a5e88326327aed01cd6.png	(from https://axieinfinity.com/axs/)
01:02:43	90010/90010	---M-Z	200	added ('OK')	image/png	etag:%22c8652c82e0e4ea3f88a947ee28b4cb82%22	https://cdn.axieinfinity.com/landing-page/_next/static/images/schedule-f49f644fc70c70b1f1b7b305654a35f5.png	C:/Mis%20lugares%20Web/axie2/cdn.axieinfinity.com/landing-page/_next/static/images/schedule-f49f644fc70c70b1f1b7b305654a35f5.png	(from https://axieinfinity.com/axs/)
01:02:43	273156/273156	---M--	200	added ('OK')	image/jpeg	etag:%2235837f359c44f19a0770d4a5486ed717%22	https://cdn.axieinfinity.com/landing-page/_next/static/images/chest-banner-842701edb8fff63ceda27dfb570d15cd.jpg	C:/Mis%20lugares%20Web/axie2/cdn.axieinfinity.com/landing-page/_next/static/images/chest-banner-842701edb8fff63ceda27dfb570d15cd.jpg	(from https://axieinfinity.com/axs/)
01:02:44	223666/223666	---M-Z	200	added ('OK')	image/png	etag:%22269a3eed1cdc00b7c6f033d17ed7af43%22	https://cdn.axieinfinity.com/landing-page/_next/static/images/title-container-16ff62e2aef25ae72aaafe70e8f13d34.png	C:/Mis%20lugares%20Web/axie2/cdn.axieinfinity.com/landing-page/_next/static/images/title-container-16ff62e2aef25ae72aaafe70e8f13d34.png	(from https://axieinfinity.com/axs/)
01:02:44	127/127	---MCZ	404	error ('Not%20Found')	application/xml	date:Thu,%2022%20Sep%202022%2004:02:45%20GMT	https://cdn.axieinfinity.com/landing-page/_next/static/images/binance-b08ac66f5eee02175ebd069072ee07f4.png	C:/Mis%20lugares%20Web/axie2/cdn.axieinfinity.com/landing-page/_next/static/images/binance-b08ac66f5eee02175ebd069072ee07f4.png	(from https://axieinfinity.com/axs/)
01:02:44	37325/37325	---M-Z	200	added ('OK')	image/png	etag:%223f6d651b7892cc8d2e93937378c752de%22	https://cdn.axieinfinity.com/landing-page/_next/static/images/uniswap-ac7f9646d6bf0a043f8c9d708d46b760.png	C:/Mis%20lugares%20Web/axie2/cdn.axieinfinity.com/landing-page/_next/static/images/uniswap-ac7f9646d6bf0a043f8c9d708d46b760.png	(from https://axieinfinity.com/axs/)
01:02:45	1974/1974	---MCZ	200	added ('OK')	text/css	etag:W/%22f4aeee2dfa4e07ce6c4d577e77262774%22	https://cdn.axieinfinity.com/landing-page/_next/static/css/bf04d3267aa479f0a8b9.css	C:/Mis%20lugares%20Web/axie2/cdn.axieinfinity.com/landing-page/_next/static/css/bf04d3267aa479f0a8b9.css	(from https://axieinfinity.com/battle/)
01:02:45	3327/3327	---MCZ	200	added ('OK')	text/javascript	etag:W/%222d1e795aa64842bac414bdb26c52dcb0%22	https://cdn.axieinfinity.com/landing-page/_next/static/chunks/pages/battle-14c06cac45a901848a2d.js	C:/Mis%20lugares%20Web/axie2/cdn.axieinfinity.com/landing-page/_next/static/chunks/pages/battle-14c06cac45a901848a2d.js	(from https://axieinfinity.com/battle/)
01:02:45	146399/146399	---M--	200	added ('OK')	image/jpeg	etag:%22d3b7e025589c0f3ed3cd6ffc2fdc0899%22	https://cdn.axieinfinity.com/landing-page/_next/static/images/blurred-f02bb9a5440be71ac0d832520674f6c1.jpg	C:/Mis%20lugares%20Web/axie2/cdn.axieinfinity.com/landing-page/_next/static/images/blurred-f02bb9a5440be71ac0d832520674f6c1.jpg	(from https://axieinfinity.com/battle/)
01:02:46	1740/1740	---MCZ	200	added ('OK')	text/css	etag:W/%22c552e5b17ea8a0d8ff89ebf2837b503e%22	https://cdn.axieinfinity.com/landing-page/_next/static/css/8483ca249e297763fa38.css	C:/Mis%20lugares%20Web/axie2/cdn.axieinfinity.com/landing-page/_next/static/css/8483ca249e297763fa38.css	(from https://axieinfinity.com/land/)
01:02:46	704086/704086	---M-Z	200	added ('OK')	image/png	etag:%228eaf795bcb0863ddbb60d665115d2892%22	https://cdn.axieinfinity.com/landing-page/_next/static/images/scroll-ecd8fff299acf9a961b39538564ed08f.png	C:/Mis%20lugares%20Web/axie2/cdn.axieinfinity.com/landing-page/_next/static/images/scroll-ecd8fff299acf9a961b39538564ed08f.png	(from https://axieinfinity.com/battle/)
01:02:46	2505/2505	---MCZ	200	added ('OK')	text/javascript	etag:W/%228e63719855ce27552e1beba0688c2a0b%22	https://cdn.axieinfinity.com/landing-page/_next/static/chunks/pages/land-b02e8abce4c1711274a6.js	C:/Mis%20lugares%20Web/axie2/cdn.axieinfinity.com/landing-page/_next/static/chunks/pages/land-b02e8abce4c1711274a6.js	(from https://axieinfinity.com/land/)
01:02:46	134312/134312	---M--	200	added ('OK')	image/jpeg	etag:%220887b90b1b873d4696b2a74d6c6e1ad3%22	https://cdn.axieinfinity.com/landing-page/_next/static/images/blurred-demo-80bf9820b521823c73232ab853b1d0e4.jpg	C:/Mis%20lugares%20Web/axie2/cdn.axieinfinity.com/landing-page/_next/static/images/blurred-demo-80bf9820b521823c73232ab853b1d0e4.jpg	(from https://axieinfinity.com/land/)
01:02:46	1199/1199	---MCZ	200	added ('OK')	text/css	etag:W/%22c9e3fe1c0fdc70674a88fed922b9dc98%22	https://cdn.axieinfinity.com/landing-page/_next/static/css/a30122dcd4234637c1eb.css	C:/Mis%20lugares%20Web/axie2/cdn.axieinfinity.com/landing-page/_next/static/css/a30122dcd4234637c1eb.css	(from https://axieinfinity.com/terms/)
01:02:47	281394/281394	---MCZ	200	added ('OK')	text/javascript	etag:W/%2258efbf63c836dde0e4f55a997d7c1b2c%22	https://cdn.axieinfinity.com/landing-page/_next/static/chunks/15bc90bbe0f5bfa2bd66274901cb0dcdc112ad92.087c66cc58ff38451bc8.js	C:/Mis%20lugares%20Web/axie2/cdn.axieinfinity.com/landing-page/_next/static/chunks/15bc90bbe0f5bfa2bd66274901cb0dcdc112ad92.087c66cc58ff38451bc8.js	(from https://axieinfinity.com/terms/)
01:02:47	36919/36919	---MCZ	200	added ('OK')	text/javascript	etag:W/%2241e2dd86a83689f69401009dc294a1d1%22	https://cdn.axieinfinity.com/landing-page/_next/static/chunks/pages/terms-4bc24d1580ba3ed13452.js	C:/Mis%20lugares%20Web/axie2/cdn.axieinfinity.com/landing-page/_next/static/chunks/pages/terms-4bc24d1580ba3ed13452.js	(from https://axieinfinity.com/terms/)
01:02:48	7955/7955	---MCZ	200	added ('OK')	text/javascript	etag:W/%222c0882892b92eaa42c1d8527aa2081d8%22	https://cdn.axieinfinity.com/landing-page/_next/static/chunks/pages/privacy-policy-207a71d2e413088eba60.js	C:/Mis%20lugares%20Web/axie2/cdn.axieinfinity.com/landing-page/_next/static/chunks/pages/privacy-policy-207a71d2e413088eba60.js	(from https://axieinfinity.com/privacy-policy/)
01:02:48	4718/4718	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Sep%202022%2004:02:49%20GMT	https://axieinfinity.com/cdn-cgi/l/email-protection	C:/Mis%20lugares%20Web/axie2/axieinfinity.com/cdn-cgi/l/email-protection.html	(from https://axieinfinity.com/privacy-policy/)
01:02:48	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%226329cb53-4d7%22	https://axieinfinity.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Mis%20lugares%20Web/axie2/axieinfinity.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://axieinfinity.com/privacy-policy/)
01:02:49	2798/2798	---MCZ	200	added ('OK')	text/css	etag:W/%2217736f8d56b42310edc07469e055a4cb%22	https://cdn.axieinfinity.com/landing-page/_next/static/css/2dda9d70888303d6258b.css	C:/Mis%20lugares%20Web/axie2/cdn.axieinfinity.com/landing-page/_next/static/css/2dda9d70888303d6258b.css	(from https://axieinfinity.com/code-of-conduct/)
01:02:49	5234/5234	---MCZ	200	added ('OK')	text/javascript	etag:W/%22a148f83ce344f1695b3354c86d69470b%22	https://cdn.axieinfinity.com/landing-page/_next/static/chunks/pages/code-of-conduct-bb289dafd1f6131503ab.js	C:/Mis%20lugares%20Web/axie2/cdn.axieinfinity.com/landing-page/_next/static/chunks/pages/code-of-conduct-bb289dafd1f6131503ab.js	(from https://axieinfinity.com/code-of-conduct/)
01:02:49	4734/4734	---MCZ	200	added ('OK')	text/css	etag:W/%2256d452fee8ff17d30d87fae1583127db%22	https://cdn.axieinfinity.com/landing-page/_next/static/css/fdfc4116eb891c819831.css	C:/Mis%20lugares%20Web/axie2/cdn.axieinfinity.com/landing-page/_next/static/css/fdfc4116eb891c819831.css	(from https://axieinfinity.com/builders-terms/)
01:02:50	50828/50828	---MCZ	200	added ('OK')	text/javascript	etag:W/%22d7d881a9136db7cb4269aeb06d311fb0%22	https://cdn.axieinfinity.com/landing-page/_next/static/chunks/pages/builders-terms-d8c98b47d024b82bb983.js	C:/Mis%20lugares%20Web/axie2/cdn.axieinfinity.com/landing-page/_next/static/chunks/pages/builders-terms-d8c98b47d024b82bb983.js	(from https://axieinfinity.com/builders-terms/)
01:02:50	1628/1628	---MCZ	200	added ('OK')	text/css	etag:W/%222402d4a2c56a19cb5fbcaaafbacfec19%22	https://cdn.axieinfinity.com/landing-page/_next/static/css/5dc6ad98238fc6b19dc6.css	C:/Mis%20lugares%20Web/axie2/cdn.axieinfinity.com/landing-page/_next/static/css/5dc6ad98238fc6b19dc6.css	(from https://axieinfinity.com/faq/)
01:02:51	9620/9620	---MCZ	200	added ('OK')	text/javascript	etag:W/%2203f13bf874e51137209871c1b6521631%22	https://cdn.axieinfinity.com/landing-page/_next/static/chunks/pages/faq-1c138eee5a96f9d9e078.js	C:/Mis%20lugares%20Web/axie2/cdn.axieinfinity.com/landing-page/_next/static/chunks/pages/faq-1c138eee5a96f9d9e078.js	(from https://axieinfinity.com/faq/)
01:02:52	8029/8029	---M--	200	added ('OK')	image/png	etag:%2266fefa5465ce4581ad21c1eabfb7e151%22	https://cdn.axieinfinity.com/assets/table-divider.png	C:/Mis%20lugares%20Web/axie2/cdn.axieinfinity.com/assets/table-divider.png	(from https://cdn.axieinfinity.com/landing-page/_next/static/css/2dda9d70888303d6258b.css)
